"stage","policy","block_size_kib","timing_repeat","warmup","fast_thread_count","telemetry_worker_count","candidates_evaluated","full_oracle_evaluated","ranker_version","ranker_crc32","ranker_sha256","candidate_modes","fast_block_latency_samples","fast_queue_plus_service_p50_ns","fast_queue_plus_service_p95_ns","fast_service_p50_ns","fast_service_p95_ns","fast_queue_plus_service_ns","fast_service_ns","experiment_id","variant","repeat","case_order","file","scope_kib","input_path","input_bytes","input_sha256","archive_path","archive_bytes","archive_sha256","decoded_path","decoded_bytes","decoded_sha256","encode_seconds","decode_seconds","encode_peak_ram_mib","decode_peak_ram_mib","peak_ram_mib","codec_sha256","parameters","encode_command","decode_command","encode_exit_code","decode_exit_code","started_at","status","roundtrip","block_types","notes"
"e6-fast","fast","32","0","True","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","5216100","10231800","5209900","5285000","5216100,10231800","5209900,5285000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","11","nci","64","inputs/64KiB/nci.bin","65536","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","archives/64KiB/nci.hz2","5870","D649AC7477A10C77DE892B0885CD7BD7921B7C0DF9E2839C4CE31CD2A4E9CA3F","decoded/64KiB/nci.decoded","65536","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","0.0662436","0.0481391","5.29296875","2.02734375","5.29296875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\64KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\64KiB\nci.decoded""","0","0","2026-08-29T14:44:22.8618174+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","16","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:4,39:4,43:8","4","9566800","10331600","5126100","5236300","5340900,10331600,9778200,9566800","5187900,5236300,4851700,5126100","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","12","nci","128","inputs/128KiB/nci.bin","131072","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","archives/128KiB/nci.hz2","12788","BCAED61E73B1A8561C099DDBDEE7591FE2CFCE7EC7A57CBF7E348B2594A4694D","decoded/128KiB/nci.decoded","131072","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","0.0668014","0.057521","5.37890625","4.53515625","5.37890625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\128KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\128KiB\nci.decoded""","0","0","2026-08-29T14:44:23.0494962+08:00","COMPLETE","PASS","fast-ext=4","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5789000","5789000","5648400","5648400","5789000","5648400","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","13","ooffice","32","inputs/32KiB/ooffice.bin","32768","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","archives/32KiB/ooffice.hz2","13020","2E8A8F81EBC2F7E5C5063114D10C074448A5C25FD1EC709120FE3D28EBA0FD1B","decoded/32KiB/ooffice.decoded","32768","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","0.0566359","0.0552938","2.02734375","4.5390625","4.5390625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\32KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\32KiB\ooffice.decoded""","0","0","2026-08-29T14:44:23.2541403+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","5359400","10625800","5243200","5530000","5359400,10625800","5243200,5530000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","14","ooffice","64","inputs/64KiB/ooffice.bin","65536","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","archives/64KiB/ooffice.hz2","30580","F5E3E8F5CD715E6E8A3F6EEFA40D6F68C876E275A3C2B8E70DD84A29370EA343","decoded/64KiB/ooffice.decoded","65536","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","0.060709","0.0571926","5.3203125","2.02734375","5.3203125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\64KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\64KiB\ooffice.decoded""","0","0","2026-08-29T14:44:23.4876115+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","16","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:4,39:4,43:8","4","10193400","10695300","5345800","5469600","5548400,10695300,10247100,10193400","5469600,5396200,5345800,5198000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","15","ooffice","128","inputs/128KiB/ooffice.bin","131072","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","archives/128KiB/ooffice.hz2","67065","D9C4EF1E347601070DA8857769E07EB276A6CEAF576BA0E0BCA8DA4A51381CEC","decoded/128KiB/ooffice.decoded","131072","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","0.0863181","0.044668","5.33203125","2.02734375","5.33203125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\128KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\128KiB\ooffice.decoded""","0","0","2026-08-29T14:44:23.6950529+08:00","COMPLETE","PASS","fast-ext=4","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5327400","5327400","5303400","5303400","5327400","5303400","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","16","osdb","32","inputs/32KiB/osdb.bin","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","archives/32KiB/osdb.hz2","15695","AB2EB86D7A8434F826B2E6956C717DAA5B787D8D4F0E4CF40B4EEBE00D11B367","decoded/32KiB/osdb.decoded","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","0.0469032","0.0555258","2.02734375","2.02734375","2.02734375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\32KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\32KiB\osdb.decoded""","0","0","2026-08-29T14:44:23.9118185+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","5678700","10328000","4932400","5494900","5678700,10328000","5494900,4932400","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","17","osdb","64","inputs/64KiB/osdb.bin","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","archives/64KiB/osdb.hz2","31467","A7226133A3AB3313FA9525A442248EC4A3FE21F4EBE0B048F80ED822E67A546F","decoded/64KiB/osdb.decoded","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","0.068591","0.0484136","5.3203125","2.02734375","5.3203125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\64KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\64KiB\osdb.decoded""","0","0","2026-08-29T14:44:24.0909982+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","16","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:4,39:4,43:8","4","9395200","10426000","5155800","5476900","5728800,10426000,9395200,10018300","5476900,4970000,5155800,5241300","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","18","osdb","128","inputs/128KiB/osdb.bin","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","archives/128KiB/osdb.hz2","62963","3CB7D12C286B30606010C010013CEF6C6644C58650FF3D9EBD5A3D22F3A73988","decoded/128KiB/osdb.decoded","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","0.0735405","0.056613","5.33984375","2.02734375","5.33984375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\128KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\128KiB\osdb.decoded""","0","0","2026-08-29T14:44:24.2772646+08:00","COMPLETE","PASS","fast-ext=4","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","6742200","6742200","6734600","6734600","6742200","6734600","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","19","reymont","32","inputs/32KiB/reymont.bin","32768","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","archives/32KiB/reymont.hz2","10572","93DBB06F7763AC758C2B95654A598F3154232B292E462F14CC7C9566150BB0EB","decoded/32KiB/reymont.decoded","32768","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","0.0637335","0.0483841","2.02734375","2.02734375","2.02734375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\32KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\32KiB\reymont.decoded""","0","0","2026-08-29T14:44:24.4807381+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","5900300","12277300","5870400","6659800","5900300,12277300","5870400,6659800","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","20","reymont","64","inputs/64KiB/reymont.bin","65536","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","archives/64KiB/reymont.hz2","21486","7A28521D519AB269D9C57A0A46594B4376B3D8EA4E9779DD3498F36BDDBB2104","decoded/64KiB/reymont.decoded","65536","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","0.0651278","0.0435959","5.2890625","2.02734375","5.2890625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\64KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\64KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\64KiB\reymont.decoded""","0","0","2026-08-29T14:44:24.6690260+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","16","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:4,39:4,43:8","4","12169500","12616400","6350400","6537900","6357900,12616400,12169500,12253800","6350400,6537900,6423600,6171000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","21","reymont","128","inputs/128KiB/reymont.bin","131072","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","archives/128KiB/reymont.hz2","43660","08BF84CC46DF9F1D7A0C061CE29996D52E8C27CEFF9FFF16A1BDFAEE3EBEABCB","decoded/128KiB/reymont.decoded","131072","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","0.084888","0.042032","5.33203125","2.0234375","5.33203125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\128KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\128KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\128KiB\reymont.decoded""","0","0","2026-08-29T14:44:24.8534930+08:00","COMPLETE","PASS","fast-ext=4","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","32","0","True","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5954400","5954400","5945000","5945000","5954400","5945000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0","r2-fast","1","22","samba","32","inputs/32KiB/samba.bin","32768","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","archives/32KiB/samba.hz2","11946","6190C9F3D4B0A0CD807DF6FA9965F5637D534BD68A408E8F9641059B99B72ECE","decoded/32KiB/samba.decoded","32768","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","0.0531415","0.0440044","4.39453125","2.0234375","4.39453125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=32768;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=32768 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\inputs\32KiB\samba.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\samba.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\archives\32KiB\samba.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b32-r0\decoded\32KiB\samba.decoded""","0","0","2026-08-29T14:44:25.0569557+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
