"stage","policy","block_size_kib","timing_repeat","warmup","fast_thread_count","telemetry_worker_count","candidates_evaluated","full_oracle_evaluated","ranker_version","ranker_crc32","ranker_sha256","candidate_modes","fast_block_latency_samples","fast_queue_plus_service_p50_ns","fast_queue_plus_service_p95_ns","fast_service_p50_ns","fast_service_p95_ns","fast_queue_plus_service_ns","fast_service_ns","experiment_id","variant","repeat","case_order","file","scope_kib","input_path","input_bytes","input_sha256","archive_path","archive_bytes","archive_sha256","decoded_path","decoded_bytes","decoded_sha256","encode_seconds","decode_seconds","encode_peak_ram_mib","decode_peak_ram_mib","peak_ram_mib","codec_sha256","parameters","encode_command","decode_command","encode_exit_code","decode_exit_code","started_at","status","roundtrip","block_types","notes"
"e5-router","auto","128","1","False","1","1","30","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,14:1,19:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","16","osdb","32","inputs/32KiB/osdb.bin","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","archives/32KiB/osdb.hz2","11420","CDBC934653B82CBD36E03B58A1E2E5E177EA85AE2B08017CA574145ACF5C4BCF","decoded/32KiB/osdb.decoded","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","274.4319784","18.1504508","549.953125","548.3125","549.953125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\32KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\32KiB\osdb.decoded""","0","0","2026-08-29T08:21:44.9114331+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","30","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,14:1,19:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","17","osdb","64","inputs/64KiB/osdb.bin","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","archives/64KiB/osdb.hz2","18994","723D65E516780E16F25BD5CD931002B37C3FA49457AD4CB501B82497B9B17891","decoded/64KiB/osdb.decoded","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","550.3799779","39.7145554","551.51171875","549.7421875","551.51171875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\64KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\64KiB\osdb.decoded""","0","0","2026-08-29T08:26:37.5783257+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","29","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,14:1,19:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","18","osdb","128","inputs/128KiB/osdb.bin","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","archives/128KiB/osdb.hz2","33602","936B50A78F628B04493635488D37F2B7DEEF01733766B037B78F48C54359E7F2","decoded/128KiB/osdb.decoded","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","1090.2776613","76.4647302","552.6015625","550.8203125","552.6015625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\128KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\128KiB\osdb.decoded""","0","0","2026-08-29T08:36:27.7607126+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","30","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,19:1,20:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","19","reymont","32","inputs/32KiB/reymont.bin","32768","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","archives/32KiB/reymont.hz2","5679","6B4BA13253C365E37E6B88F947429E09B4CF50A3ED11F1DBC8718CD2AEED316E","decoded/32KiB/reymont.decoded","32768","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","234.1826646","5.9276685","545.9921875","369.16015625","545.9921875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\32KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\32KiB\reymont.decoded""","0","0","2026-08-29T08:55:54.5932728+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","29","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,19:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","20","reymont","64","inputs/64KiB/reymont.bin","65536","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","archives/64KiB/reymont.hz2","10629","A04AFB92FC9482AB9A576740537E9FC14C7A35A4BDA6BAA950E703A026628D21","decoded/64KiB/reymont.decoded","65536","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","474.4976169","13.5666353","546.69921875","369.78125","546.69921875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\64KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\64KiB\reymont.decoded""","0","0","2026-08-29T08:59:54.7949367+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","28","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,19:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","21","reymont","128","inputs/128KiB/reymont.bin","131072","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","archives/128KiB/reymont.hz2","19991","DE1F50B5C9E2E007CBB912234742195C11E01AA7FB246964D2B65A2A774D7265","decoded/128KiB/reymont.decoded","131072","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","791.4374492","22.8345712","546.78515625","370.1953125","546.78515625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\128KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\128KiB\reymont.decoded""","0","0","2026-08-29T09:08:02.9460527+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","38","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,10:1,11:1,12:1,13:1,14:1,16:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1,42:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","22","samba","32","inputs/32KiB/samba.bin","32768","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","archives/32KiB/samba.hz2","7956","73956285FFC2574A980D1DE0715E0BDF2A57CC0C267D97D93600253CA1E38770","decoded/32KiB/samba.decoded","32768","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","166.778608","12.3762057","546.63671875","545.19921875","546.63671875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\32KiB\samba.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\samba.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\samba.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\32KiB\samba.decoded""","0","0","2026-08-29T09:21:37.2884241+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","38","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,10:1,11:1,12:1,13:1,14:1,16:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1,42:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","23","samba","64","inputs/64KiB/samba.bin","65536","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","archives/64KiB/samba.hz2","15270","1480A4FDD8E4DEE599C20077CFCA07C8A8AF4454FF2CA9C9061A14E18555D941","decoded/64KiB/samba.decoded","65536","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","259.6202581","24.5528878","547.359375","545.6484375","547.359375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\64KiB\samba.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\samba.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\samba.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\64KiB\samba.decoded""","0","0","2026-08-29T09:24:36.5094765+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","30","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,14:1,19:1,20:1,21:1,22:1,23:1,25:1,26:1,27:1,28:1,29:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1,41:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","24","samba","128","inputs/128KiB/samba.bin","131072","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","archives/128KiB/samba.hz2","31518","DE93A3DB0733E3A8AD3FBA10C1FA53993810FA401429FC01DB9C9290E527622F","decoded/128KiB/samba.decoded","131072","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","784.5660339","47.775113","548.515625","546.76171875","548.515625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\128KiB\samba.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\samba.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\samba.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\128KiB\samba.decoded""","0","0","2026-08-29T09:29:20.7451494+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","29","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,14:1,15:1,21:1,22:1,23:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","25","sao","32","inputs/32KiB/sao.bin","32768","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","archives/32KiB/sao.hz2","18805","AA4590751F8AEC01D4300541A9C594D25E92C3847765433975A01EF62FECD1E5","decoded/32KiB/sao.decoded","32768","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","151.2762544","19.8727829","550.0859375","548.65234375","550.0859375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\32KiB\sao.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\sao.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\32KiB\sao.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\32KiB\sao.decoded""","0","0","2026-08-29T09:43:13.1572311+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","29","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,14:1,15:1,21:1,22:1,23:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","26","sao","64","inputs/64KiB/sao.bin","65536","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","archives/64KiB/sao.hz2","36379","36A13BF37476869127B816C992076FA166DBE26975430904C0379B1D26A4EDF7","decoded/64KiB/sao.decoded","65536","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","377.6078768","48.6329317","560.40625","550.35546875","560.40625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\64KiB\sao.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\sao.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\64KiB\sao.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\64KiB\sao.decoded""","0","0","2026-08-29T09:46:04.3730737+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto","128","1","False","1","1","28","1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,14:1,15:1,21:1,22:1,23:1,26:1,27:1,28:1,29:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,39:1,40:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1","r2-auto","1","27","sao","128","inputs/128KiB/sao.bin","131072","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","archives/128KiB/sao.hz2","71243","5AFC2AB6A0F3B2773F38E68381DF4CD10D502D60F73B846F3F2CF9D6F9776FC6","decoded/128KiB/sao.decoded","131072","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","848.7317405","66.2426114","553.65234375","551.6484375","553.65234375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto;block_size=131072;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto --block-size=131072 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\inputs\128KiB\sao.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\sao.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\archives\128KiB\sao.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-b128-r1\decoded\128KiB\sao.decoded""","0","0","2026-08-29T09:53:10.6961757+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
